,Date,HE,MW
2846,4/30/2023,16,6338.510582
2847,4/30/2023,17,8027.475983
2848,4/30/2023,18,8462.913844
2849,4/30/2023,19,9353.689467
2850,4/30/2023,20,7738.090649
2851,4/30/2023,22,8329.332859
2852,4/30/2023,23,8157.27105
2853,4/30/2023,24,7738.016399
2854,5/1/2023,1,7898.304231
2855,5/1/2023,2,9170.290286
2856,5/1/2023,3,7633.046511
2857,5/1/2023,4,8105.605909
2858,5/1/2023,5,6391.277476
2859,5/1/2023,6,7534.112057
2860,5/1/2023,7,7811.45457
2861,5/1/2023,8,7228.127162
2862,5/1/2023,9,7288.366792
2863,5/1/2023,10,8689.203981
2864,5/1/2023,11,10005.79431
2865,5/1/2023,12,9214.270531
2866,5/1/2023,13,9226.437803
2867,5/1/2023,14,8588.520818
2868,5/1/2023,15,9455.372113
2869,5/1/2023,16,8086.770529
2870,5/1/2023,17,8461.882222
2871,5/1/2023,18,7197.479493
2872,5/1/2023,19,7309.617981
2873,5/1/2023,20,6706.984244
2874,5/1/2023,21,7110.916769
2875,5/1/2023,22,6805.264827
2876,5/1/2023,23,7184.056969
2877,5/1/2023,24,6674.969577
2878,5/2/2023,1,7148.598731
2879,5/2/2023,2,6906.361497
2880,5/2/2023,3,6931.907379
2881,5/2/2023,4,6918.003828
2882,5/2/2023,5,8222.376265
2883,5/2/2023,6,7559.048873
2884,5/2/2023,8,7009.306239
2885,5/2/2023,9,6239.218611
2886,5/2/2023,10,6796.940875
2887,5/2/2023,11,6736.15766
2888,5/2/2023,12,7627.165418
2889,5/2/2023,13,7107.307248
2890,5/2/2023,14,6244.647133
2891,5/2/2023,15,7455.960866
2892,5/2/2023,16,7871.20185
2893,5/2/2023,17,7758.684157
2894,5/2/2023,18,8135.150038
2895,5/2/2023,19,6256.322341
2896,5/2/2023,20,5648.554861
2897,5/2/2023,21,3923.872663
2898,5/2/2023,22,5865.953176
2899,5/2/2023,23,5592.914746
2900,5/2/2023,24,6375.185897
2901,5/3/2023,1,6360.673745
2902,5/3/2023,2,4546.057871
2903,5/3/2023,3,6226.014859
2904,5/3/2023,4,5650.991835
2905,5/3/2023,5,4634.127519
2906,5/3/2023,6,5221.009351
2907,5/3/2023,7,3722.249374
2908,5/3/2023,8,4228.821159
2909,5/3/2023,9,3367.197548
2910,5/3/2023,10,5136.930894
2911,5/3/2023,11,3812.592041
2912,5/3/2023,12,3043.53366
2913,5/3/2023,13,3090.145571
2914,5/3/2023,14,3463.435739
2915,5/3/2023,15,2718.366543
2916,5/3/2023,16,3682.873708
2917,5/3/2023,17,3678.302766
2918,5/3/2023,18,2753.805298
2919,5/3/2023,19,2092.634548
2920,5/3/2023,20,3099.722651
2921,5/3/2023,21,2101.199085
2922,5/3/2023,22,2054.033658
2923,5/3/2023,23,2275.66885
2924,5/3/2023,24,2436.273947
2925,5/4/2023,1,2510.505336
2926,5/4/2023,2,2146.214898
2927,5/4/2023,3,2716.597211
2928,5/4/2023,4,2599.20545
2929,5/4/2023,5,1931.648041
2930,5/4/2023,6,2836.720391
2931,5/4/2023,7,2976.625889
2932,5/4/2023,8,1574.664119
2933,5/4/2023,9,564.4819164
2934,5/4/2023,10,2030.805389
2935,5/4/2023,11,2604.422538
2936,5/4/2023,12,1456.082682
2937,5/4/2023,13,2002.745328
2938,5/4/2023,14,285.2189014
2939,5/4/2023,15,676.3848513
2940,5/4/2023,16,1013.797592
2941,5/4/2023,17,1232.631529
2942,5/4/2023,18,30.58511031
2943,5/4/2023,19,742.7874678
2944,5/4/2023,20,1022.739605
2945,5/4/2023,21,1393.732917
2946,5/4/2023,22,3394.509621
2947,5/4/2023,23,2651.808423
2948,5/4/2023,24,3126.046811
2949,5/5/2023,1,2572.544713
2950,5/5/2023,2,4548.019313
2951,5/5/2023,3,4118.136319
2952,5/5/2023,4,2685.530553
2953,5/5/2023,5,4281.447421
2954,5/5/2023,6,5026.304415
2955,5/5/2023,7,4033.284669
2956,5/5/2023,8,4018.495876
2957,5/5/2023,9,3211.737603
2958,5/5/2023,10,3398.744913
2959,5/5/2023,11,3158.618012
2960,5/5/2023,12,4995.402928
2961,5/5/2023,13,3485.386255
2962,5/5/2023,14,4001.487596
2963,5/5/2023,15,2427.465555
2964,5/5/2023,16,3454.151949
2965,5/5/2023,17,3237.870706
2966,5/5/2023,18,3414.654073
2967,5/5/2023,19,3450.114047
2968,5/5/2023,20,4585.029378
2969,5/5/2023,21,4660.195622
2970,5/5/2023,22,4756.360174
2971,5/5/2023,23,4484.234747
2972,5/5/2023,24,4339.104251
2973,5/6/2023,1,3866.313126
2974,5/6/2023,2,4025.599244
2975,5/6/2023,3,3412.631723
2976,5/6/2023,4,4836.304047
2977,5/6/2023,5,2621.54815
2978,5/6/2023,6,3674.79278
2979,5/6/2023,7,3752.589175
2980,5/6/2023,8,3677.797244
2981,5/6/2023,9,3054.487481
2982,5/6/2023,10,4470.371048
2983,5/6/2023,11,2854.171703
2984,5/6/2023,12,3161.686611
2985,5/6/2023,13,2676.508869
2986,5/6/2023,14,3922.669358
2987,5/6/2023,15,5126.079911
2988,5/6/2023,16,4424.032734
2989,5/6/2023,17,5535.756765
2990,5/6/2023,18,4800.947394
2991,5/6/2023,19,6147.653911
2992,5/6/2023,20,4788.98919
2993,5/6/2023,21,4554.531526
2994,5/6/2023,22,3649.426605
2995,5/6/2023,23,4757.621261
2996,5/6/2023,24,3821.535684
2997,5/7/2023,1,5618.471267
2998,5/7/2023,2,5576.906644
2999,5/7/2023,3,5020.785057
3000,5/7/2023,4,3378.127814
3001,5/7/2023,5,2118.008085
3002,5/7/2023,6,4120.210608
3003,5/7/2023,7,3390.767631
3004,5/7/2023,8,1810.602519
3005,5/7/2023,9,2496.450116
3006,5/7/2023,10,2925.540604
3007,5/7/2023,11,277.4823234
3008,5/7/2023,12,442.365986
3009,5/7/2023,13,1049.735427
3010,5/7/2023,14,2489.233831
3011,5/7/2023,15,551.5781087
3012,5/7/2023,16,1416.801584
3013,5/7/2023,17,1193.206976
3014,5/7/2023,18,1429.317169
3015,5/7/2023,19,2225.5262
3016,5/7/2023,20,4264.215132
3017,5/7/2023,21,4800.990931
3018,5/7/2023,22,4746.230572
3019,5/7/2023,23,6330.382562
3020,5/7/2023,24,5661.273763
3021,5/8/2023,1,5262.52483
3022,5/8/2023,2,5860.946862
3023,5/8/2023,3,7360.000953
3024,5/8/2023,4,5244.596204
3025,5/8/2023,5,4688.018232
3026,5/8/2023,6,3622.849232
3027,5/8/2023,7,3780.179926
3028,5/8/2023,8,1868.952999
3029,5/8/2023,9,2818.282465
3030,5/8/2023,10,3521.008867
3031,5/8/2023,11,2217.163
3032,5/8/2023,12,916.7337948
3033,5/8/2023,13,2840.216771
3034,5/8/2023,14,-493.1394686
3035,5/8/2023,15,2248.286095
3036,5/8/2023,16,511.9579739
3037,5/8/2023,17,1620.430725
3038,5/8/2023,18,2638.140006
3039,5/8/2023,19,3714.396028
3040,5/8/2023,20,3986.719106
3041,5/8/2023,21,4533.978099
3042,5/8/2023,22,3535.312
3043,5/8/2023,23,2642.294976
3044,5/8/2023,24,1704.038253
3045,5/9/2023,1,1656.582682
3046,5/9/2023,2,1830.280113
3047,5/9/2023,3,1765.105217
3048,5/9/2023,4,1708.139391
3049,5/9/2023,5,2182.115721
3050,5/9/2023,6,247.7921936
3051,5/9/2023,7,2275.293649
3052,5/9/2023,8,1702.664529
3053,5/9/2023,9,2331.061205
3054,5/9/2023,10,1462.234651
3055,5/9/2023,11,1308.494763
3056,5/9/2023,12,1042.894187
3057,5/9/2023,13,353.7673706
3058,5/9/2023,14,188.9751388
3059,5/9/2023,15,1135.079738
3060,5/9/2023,16,749.9530335
3061,5/9/2023,17,1973.464125
3062,5/9/2023,18,1277.283033
3063,5/9/2023,19,1039.17166
3064,5/9/2023,20,915.652529
3065,5/9/2023,21,615.7605861
3066,5/9/2023,22,2015.289068
3067,5/9/2023,23,516.0888476
3068,5/9/2023,24,2145.347626
3069,5/10/2023,1,1368.087683
3070,5/10/2023,2,1775.120923
3071,5/10/2023,3,2774.757769
3072,5/10/2023,4,1733.46345
3073,5/10/2023,5,852.2792766
3074,5/10/2023,6,1790.39559
3075,5/10/2023,7,2304.302422
3076,5/10/2023,8,1362.663376
3077,5/10/2023,9,2026.452091
3078,5/10/2023,10,164.9393858
3079,5/10/2023,11,1359.714378
3080,5/10/2023,12,1619.205219
3081,5/10/2023,13,1855.807049
3082,5/10/2023,14,1941.918455
3083,5/10/2023,15,714.7792619
3084,5/10/2023,16,1547.706091
3085,5/10/2023,17,894.6462397
3086,5/10/2023,18,-412.4803915
3087,5/10/2023,19,-381.9589394
3088,5/10/2023,20,1014.460103
3089,5/10/2023,21,623.8930403
3090,5/10/2023,22,1655.603372
3091,5/10/2023,23,2473.886206
3092,5/10/2023,24,1655.846122
3093,5/11/2023,1,3735.624595
3094,5/11/2023,2,995.336216
3095,5/11/2023,3,3028.338959
3096,5/11/2023,4,2895.900582
3097,5/11/2023,5,2699.887363
3098,5/11/2023,6,1435.525043
3099,5/11/2023,7,959.5330325
3100,5/11/2023,8,1593.946061
3101,5/11/2023,9,821.9659396
3102,5/11/2023,10,911.2240933
3103,5/11/2023,11,678.4842239
3104,5/11/2023,12,499.5591273
3105,5/11/2023,13,732.7106937
3106,5/11/2023,14,214.1135039
3107,5/11/2023,15,2395.539885
3108,5/11/2023,16,827.538778
3109,5/11/2023,17,2320.369955
3110,5/11/2023,19,896.9868985
3111,5/11/2023,20,462.1039418
3112,5/11/2023,21,-25.29697984
3113,5/11/2023,22,-305.1227494
3114,5/11/2023,23,3291.803992
3115,5/11/2023,24,2026.995837
3116,5/12/2023,1,1862.232493
3117,5/12/2023,2,1455.17098
3118,5/12/2023,3,2791.148028
3119,5/12/2023,4,1705.318852
3120,5/12/2023,5,2488.29316
3121,5/12/2023,6,318.7955219
3122,5/12/2023,7,1206.459781
3123,5/12/2023,8,1031.200702
3124,5/12/2023,9,26.46767159
3125,5/12/2023,10,559.9335002
3126,5/12/2023,11,398.6105603
3127,5/12/2023,12,1452.577579
3128,5/12/2023,13,1260.293823
3129,5/12/2023,14,210.6031314
3130,5/12/2023,15,217.2120417
3131,5/12/2023,16,1296.687777
3132,5/12/2023,18,1825.293662
3133,5/12/2023,19,693.7021443
3134,5/12/2023,20,1991.199385
3135,5/12/2023,21,948.1138601
3136,5/12/2023,22,215.2738772
3137,5/12/2023,23,2356.545426
3138,5/12/2023,24,839.4883704
3139,5/13/2023,1,2133.214305
3140,5/13/2023,2,673.2415365
3141,5/13/2023,3,498.1418223
3142,5/13/2023,4,-299.7278462
3143,5/13/2023,5,194.6790034
3144,5/13/2023,6,679.8271947
3145,5/13/2023,7,783.7239328
3146,5/13/2023,8,341.2663285
3147,5/13/2023,9,1010.000996
3148,5/13/2023,10,-140.0121363
3149,5/13/2023,11,433.956986
3150,5/13/2023,12,1117.368623
3151,5/13/2023,13,366.0803275
3152,5/13/2023,14,1097.353201
3153,5/13/2023,15,1808.497926
3154,5/13/2023,16,2654.554426
3155,5/13/2023,17,1321.020196
3156,5/13/2023,18,276.9423884
3157,5/13/2023,19,1234.134294
3158,5/13/2023,20,2969.37243
3159,5/13/2023,21,1655.264533
3160,5/13/2023,22,2724.47304
3161,5/13/2023,23,3194.149237
3162,5/13/2023,24,3624.890192
3163,5/14/2023,1,4088.976184
3164,5/14/2023,2,2463.642716
3165,5/14/2023,3,4108.227174
3166,5/14/2023,4,2571.28008
3167,5/14/2023,5,3420.767352
3168,5/14/2023,6,2845.347215
3169,5/14/2023,7,3867.735247
3170,5/14/2023,8,4284.920296
3171,5/14/2023,9,3050.551629
3172,5/14/2023,10,2851.968187
3173,5/14/2023,11,2516.383075
3174,5/14/2023,12,2592.304435
3175,5/14/2023,13,2742.097938
3176,5/14/2023,14,4730.087625
3177,5/14/2023,15,4727.109247
3178,5/14/2023,16,3746.753352
3179,5/14/2023,17,5529.247146
3180,5/14/2023,18,5559.879046
3181,5/14/2023,19,5753.314688
3182,5/14/2023,20,6568.4397
3183,5/14/2023,21,6244.884582
3184,5/14/2023,22,5520.536571
3185,5/14/2023,23,5533.032525
3186,5/14/2023,24,3541.946524
3187,5/15/2023,1,5948.115632
3188,5/15/2023,2,4604.186361
3189,5/15/2023,3,2234.358938
3190,5/15/2023,4,4213.742457
3191,5/15/2023,5,2449.029798
3192,5/15/2023,6,2820.886057
3193,5/15/2023,7,1644.874447
3194,5/15/2023,8,2358.341188
3195,5/15/2023,9,2567.847482
3196,5/15/2023,10,86.07025541
3197,5/15/2023,11,80.30419718
3198,5/15/2023,12,812.7364853
3199,5/15/2023,13,482.5863449
3200,5/15/2023,14,801.3913811
3201,5/15/2023,15,-429.5725983
3202,5/15/2023,16,-806.2584505
3203,5/15/2023,17,-291.9818945
3204,5/15/2023,18,422.122138
3205,5/15/2023,19,-319.7239477
3206,5/15/2023,20,-396.9957458
3207,5/15/2023,21,70.43079256
3208,5/15/2023,22,281.6493525
3209,5/15/2023,23,1862.521084
3210,5/15/2023,24,1619.832359
3211,5/16/2023,1,957.7461355
3212,5/16/2023,2,1031.516929
3213,5/16/2023,3,10.03916819
3214,5/16/2023,4,177.2898525
3215,5/16/2023,5,979.3172911
3216,5/16/2023,6,909.7210142
3217,5/16/2023,7,488.9240251
3218,5/16/2023,8,998.9230757
3219,5/16/2023,9,-130.3573004
3220,5/16/2023,10,341.1291253
3221,5/16/2023,11,-542.1113897
3222,5/16/2023,12,1324.863838
3223,5/16/2023,13,2942.455796
3224,5/16/2023,14,1236.031806
3225,5/16/2023,15,739.0203202
3226,5/16/2023,16,2501.927132
3227,5/16/2023,17,559.3402933
3228,5/16/2023,18,3039.387603
3229,5/16/2023,19,1498.032297
3230,5/16/2023,20,3717.984359
3231,5/16/2023,21,2583.774998
3232,5/16/2023,22,1412.524969
3233,5/16/2023,23,1442.47014
3234,5/16/2023,24,3811.017446
3235,5/17/2023,1,3810.587525
3236,5/17/2023,2,4210.526922
3237,5/17/2023,3,2693.56819
3238,5/17/2023,4,2698.609173
3239,5/17/2023,5,4431.961414
3240,5/17/2023,6,3656.306409
3241,5/17/2023,7,4733.379588
3242,5/17/2023,8,4368.176181
3243,5/17/2023,9,3663.321396
3244,5/17/2023,10,3584.470607
3245,5/17/2023,11,3189.575337
3246,5/17/2023,12,2406.583373
3247,5/17/2023,13,2466.839261
3248,5/17/2023,14,1365.923102
3249,5/17/2023,15,1331.316594
3250,5/17/2023,16,2494.391793
3251,5/17/2023,17,1016.445348
3252,5/17/2023,18,2180.132659
3253,5/17/2023,19,1495.867125
3254,5/17/2023,20,2042.348676
3255,5/17/2023,21,2832.200828
3256,5/17/2023,22,3604.257597
3257,5/17/2023,23,3385.367676
3258,5/17/2023,24,3563.462638
3259,5/18/2023,1,4905.558787
3260,5/18/2023,2,2762.877943
3261,5/18/2023,3,4282.200829
3262,5/18/2023,4,4048.464768
3263,5/18/2023,5,3532.81932
3264,5/18/2023,6,4518.399614
3265,5/18/2023,7,5425.276522
3266,5/18/2023,8,3081.685392
3267,5/18/2023,9,3095.764669
3268,5/18/2023,10,1952.374361
3269,5/18/2023,11,2495.621139
3270,5/18/2023,12,707.4307514
3271,5/18/2023,13,1215.870794
3272,5/18/2023,14,58.71903658
3273,5/18/2023,15,351.7112819
3274,5/18/2023,16,432.3795865
3275,5/18/2023,17,998.9917039
3276,5/18/2023,18,1234.538284
3277,5/18/2023,19,510.2218545
3278,5/18/2023,20,2136.338237
3279,5/18/2023,21,2110.760674
3280,5/18/2023,22,2841.941352
3281,5/18/2023,23,4877.917298
3282,5/18/2023,24,3957.694706
3283,5/19/2023,1,4936.120848
3284,5/19/2023,2,5235.676366
3285,5/19/2023,3,5366.931443
3286,5/19/2023,4,5555.378509
3287,5/19/2023,5,4979.606141
3288,5/19/2023,6,5942.958543
3289,5/19/2023,7,4995.573957
3290,5/19/2023,8,5763.742125
3291,5/19/2023,9,2344.795321
3292,5/19/2023,10,4048.224655
3293,5/19/2023,11,4428.4611
3294,5/19/2023,12,4037.172919
3295,5/19/2023,13,3449.592626
3296,5/19/2023,14,4477.923402
3297,5/19/2023,15,3557.335365
3298,5/19/2023,16,3848.840451
3299,5/19/2023,17,4104.627282
3300,5/19/2023,18,3482.919737
3301,5/19/2023,19,5653.816582
3302,5/19/2023,20,4345.383342
3303,5/19/2023,21,4874.325104
3304,5/19/2023,22,4358.574593
3305,5/19/2023,23,3923.904716
3306,5/19/2023,24,4234.197918
3307,5/20/2023,1,4325.665992
3308,5/20/2023,2,3339.798509
3309,5/20/2023,3,2608.04967
3310,5/20/2023,4,3846.997317
3311,5/20/2023,5,3693.124101
3312,5/20/2023,6,3297.759574
3313,5/20/2023,7,3658.435498
3314,5/20/2023,8,1769.519408
3315,5/20/2023,9,4233.186179
3316,5/20/2023,10,3254.054482
3317,5/20/2023,11,1659.640165
3318,5/20/2023,12,2330.974857
3319,5/20/2023,13,2844.564472
3320,5/20/2023,14,1797.888874
3321,5/20/2023,15,4299.851938
3322,5/20/2023,16,2142.055301
3323,5/20/2023,17,2929.987528
3324,5/20/2023,18,2162.318574
3325,5/20/2023,19,1385.575559
3326,5/20/2023,20,2272.137216
3327,5/20/2023,21,866.9728535
3328,5/20/2023,22,584.3154966
3329,5/20/2023,23,1026.565315
3330,5/20/2023,24,582.3073027
3331,5/21/2023,1,1952.061104
3332,5/21/2023,2,1624.808633
3333,5/21/2023,3,950.3138507
3334,5/21/2023,4,1840.373622
3335,5/21/2023,5,1001.343939
3336,5/21/2023,6,1425.321892
3337,5/21/2023,7,1377.826119
3338,5/21/2023,8,1507.29657
3339,5/21/2023,9,994.973095
3340,5/21/2023,10,-179.9615652
3341,5/21/2023,11,1165.24581
3342,5/21/2023,12,1715.52114
3343,5/21/2023,13,958.1156815
3344,5/21/2023,14,437.4904878
3345,5/21/2023,15,2145.058769
3346,5/21/2023,16,982.1646244
3347,5/21/2023,17,-468.7185103
3348,5/21/2023,18,484.6267503
3349,5/21/2023,19,1256.438095
3350,5/21/2023,20,-402.0421976
3351,5/21/2023,21,628.7417091
3352,5/21/2023,22,-994.7389235
3353,5/21/2023,23,89.17572358
3354,5/21/2023,24,1018.092616
3355,5/22/2023,1,991.1211452
3356,5/22/2023,2,784.1425815
3357,5/22/2023,3,175.3309339
3358,5/22/2023,4,434.6753972
3359,5/22/2023,5,-632.6916644
3360,5/22/2023,6,-883.353092
3361,5/22/2023,7,-594.7920919
3362,5/22/2023,8,-840.735949
3363,5/22/2023,9,-226.8266306
3364,5/22/2023,10,1516.357113
3365,5/22/2023,11,1137.853171
3366,5/22/2023,12,131.2312686
3367,5/22/2023,13,389.3601441
3368,5/22/2023,14,13.09747949
3369,5/22/2023,15,538.2904823
3370,5/22/2023,16,-841.2499438
3371,5/22/2023,17,791.1270108
3372,5/22/2023,18,831.4150868
3373,5/22/2023,19,397.0866958
3374,5/22/2023,20,1024.154714
3375,5/22/2023,21,452.7233746
3376,5/22/2023,22,1158.575758
3377,5/22/2023,23,2163.298779
3378,5/22/2023,24,2213.61664
3379,5/23/2023,1,3013.687734
3380,5/23/2023,2,2516.772263
3381,5/23/2023,3,1747.679253
3382,5/23/2023,4,1320.55099
3383,5/23/2023,5,1716.980179
3384,5/23/2023,6,1359.360598
3385,5/23/2023,7,-731.6412599
3386,5/23/2023,8,864.8014901
3387,5/23/2023,9,-45.54540402
3388,5/23/2023,10,-74.24584806
3389,5/23/2023,11,-697.3610514
3390,5/23/2023,12,919.6329229
3391,5/23/2023,13,704.1348932
3392,5/23/2023,14,1126.298723
3393,5/23/2023,15,173.2558938
3394,5/23/2023,16,1547.770777
3395,5/23/2023,17,684.4586178
3396,5/23/2023,18,970.9226133
3397,5/23/2023,19,487.2540348
3398,5/23/2023,20,-765.8307158
3399,5/23/2023,21,580.6169529
3400,5/23/2023,22,-127.8535091
3401,5/23/2023,23,1416.502399
3402,5/23/2023,24,964.813215
3403,5/24/2023,1,1206.90684
3404,5/24/2023,2,1305.477727
3405,5/24/2023,3,1814.596376
3406,5/24/2023,4,468.5450744
3407,5/24/2023,5,1792.182338
3408,5/24/2023,6,429.8888831
3409,5/24/2023,7,-750.4490577
3410,5/24/2023,8,-3.490229591
3411,5/24/2023,9,-805.8722674
3412,5/24/2023,10,727.7392113
3413,5/24/2023,11,1125.946736
3414,5/24/2023,12,1067.688714
3415,5/24/2023,13,1465.699109
3416,5/24/2023,14,1868.628782
3417,5/24/2023,15,1982.122875
3418,5/24/2023,16,3558.772881
3419,5/24/2023,17,4479.308912
3420,5/24/2023,18,4156.082983
3421,5/24/2023,19,4502.481358
3422,5/24/2023,20,4770.553111
3423,5/24/2023,21,5517.679414
3424,5/24/2023,22,7213.252774
3425,5/24/2023,23,4452.514612
3426,5/24/2023,24,6087.841292
3427,5/25/2023,1,5190.708028
3428,5/25/2023,2,4940.495326
3429,5/25/2023,3,5978.484076
3430,5/25/2023,4,5281.828438
3431,5/25/2023,5,4058.49196
3432,5/25/2023,6,5185.461396
3433,5/25/2023,7,4313.526229
3434,5/25/2023,8,4463.565258
3435,5/25/2023,9,4556.399309
3436,5/25/2023,10,4002.796946
3437,5/25/2023,11,2845.220435
3438,5/25/2023,12,2446.005584
3439,5/25/2023,13,3166.270621
3440,5/25/2023,14,3802.805058
3441,5/25/2023,15,4646.555091
3442,5/25/2023,16,4362.376725
3443,5/25/2023,17,6143.843104
3444,5/25/2023,18,4295.49961
3445,5/25/2023,19,4185.277127
3446,5/25/2023,20,4352.662232
3447,5/25/2023,21,4556.690521
3448,5/25/2023,22,4280.438928
3449,5/25/2023,23,3937.109311
3450,5/25/2023,24,4011.530602
3451,5/26/2023,1,4114.67278
3452,5/26/2023,2,2672.527001
3453,5/26/2023,3,3708.785029
3454,5/26/2023,4,2504.037866
3455,5/26/2023,5,4398.192563
3456,5/26/2023,6,3738.117355
3457,5/26/2023,7,3017.455067
3458,5/26/2023,8,3596.106076
3459,5/26/2023,9,2925.235983
3460,5/26/2023,10,3502.963418
3461,5/26/2023,11,1123.546555
3462,5/26/2023,12,3042.262696
3463,5/26/2023,13,1305.206365
3464,5/26/2023,14,2904.177982
3465,5/26/2023,15,2457.130321
3466,5/26/2023,16,2306.153927
3467,5/26/2023,17,2796.94706
3468,5/26/2023,18,4542.557848
3469,5/26/2023,19,3122.294967
3470,5/26/2023,20,5239.132005
3471,5/26/2023,21,2561.724364
3472,5/26/2023,22,4210.980291
3473,5/26/2023,23,3572.427187
3474,5/26/2023,24,4056.279513
3475,5/27/2023,1,4725.76371
3476,5/27/2023,2,3401.970676
3477,5/27/2023,3,3484.933117
3478,5/27/2023,4,4815.905205
3479,5/27/2023,5,3389.219961
3480,5/27/2023,6,3428.751191
3481,5/27/2023,7,2785.352784
3482,5/27/2023,8,1277.755742
3483,5/27/2023,9,1910.261501
3484,5/27/2023,10,538.8848151
3485,5/27/2023,12,2027.14962
3486,5/27/2023,13,532.7284776
3487,5/27/2023,14,2759.090485
3488,5/27/2023,15,712.6145746
3489,5/27/2023,16,1754.617206
3490,5/27/2023,17,1124.328469
3491,5/27/2023,18,1596.729677
3492,5/27/2023,19,1184.71066
3493,5/27/2023,20,1508.218376
3494,5/27/2023,21,3710.855237
3495,5/27/2023,22,2667.599654
3496,5/27/2023,23,3115.635857
3497,5/27/2023,24,1159.917411
3498,5/28/2023,1,2556.104379
3499,5/28/2023,2,2209.206902
3500,5/28/2023,3,2943.578301
3501,5/28/2023,4,2269.806856
3502,5/28/2023,5,1460.466203
3503,5/28/2023,6,1873.951829
3504,5/28/2023,7,377.8577617
3505,5/28/2023,8,1105.421275
3506,5/28/2023,9,-497.1018731
3507,5/28/2023,10,-386.7425316
3508,5/28/2023,11,868.4979354
3509,5/28/2023,12,172.4228386
3510,5/28/2023,13,842.5851679
3511,5/28/2023,14,634.1296618
3512,5/28/2023,15,-182.1671779
3513,5/28/2023,16,542.2535209
3514,5/28/2023,17,1972.683711
3515,5/28/2023,18,1383.488422
3516,5/28/2023,19,1315.792854
3517,5/28/2023,20,259.7598419
3518,5/28/2023,21,1568.907333
3519,5/28/2023,22,2146.082558
3520,5/28/2023,23,2519.606014
3521,5/28/2023,24,-114.888268
3522,5/29/2023,1,2579.370819
3523,5/29/2023,2,1168.559492
3524,5/29/2023,3,1572.572147
3525,5/29/2023,4,242.3297974
3526,5/29/2023,5,-484.0029964
3527,5/29/2023,6,380.6051102
3528,5/29/2023,7,935.1418815
3529,5/29/2023,8,585.2359892
3530,5/29/2023,9,834.4817732
3531,5/29/2023,10,765.5392863
3532,5/29/2023,11,800.7655395
3533,5/29/2023,12,2263.086058
3534,5/29/2023,13,-999.4717027
3535,5/29/2023,14,-152.0463423
3536,5/29/2023,15,-1171.589894
3537,5/29/2023,16,436.6717477
3538,5/29/2023,17,814.7312278
3539,5/29/2023,18,-149.3044143
3540,5/29/2023,19,1004.607645
3541,5/29/2023,20,361.8837272
3542,5/29/2023,21,1479.594616
3543,5/29/2023,22,1733.920034
3544,5/29/2023,23,2530.622617
3545,5/29/2023,24,2127.754405
3546,5/30/2023,1,2431.919951
3547,5/30/2023,2,2707.019425
3548,5/30/2023,3,1606.551142
3549,5/30/2023,4,1572.848426
3550,5/30/2023,5,745.1259787
3551,5/30/2023,6,1319.468179
3552,5/30/2023,7,-154.4488508
3553,5/30/2023,8,2413.267849
3554,5/30/2023,9,-381.3656025
3555,5/30/2023,10,502.1934576
3556,5/30/2023,11,221.3071034
3557,5/30/2023,12,-324.868429
3558,5/30/2023,13,-490.758703
3559,5/30/2023,14,856.9490385
3560,5/30/2023,15,-153.8937817
3561,5/30/2023,16,189.1259867
3562,5/30/2023,17,2081.170298
3563,5/30/2023,18,886.642642
3564,5/30/2023,19,63.86204644
3565,5/30/2023,20,1373.596699
3566,5/30/2023,21,1530.670191
3567,5/30/2023,22,1626.65524
3568,5/30/2023,23,2230.922821
3569,5/30/2023,24,2321.34116
3570,5/31/2023,1,2197.498043
3571,5/31/2023,2,3287.952027
3572,5/31/2023,3,2611.813359
3573,5/31/2023,4,1644.085006
3574,5/31/2023,5,1469.39746
3575,5/31/2023,6,1942.025068
3576,5/31/2023,7,1767.233976
3577,5/31/2023,8,1911.751478
3578,5/31/2023,9,-334.7193717
3579,5/31/2023,10,902.5177434
3580,5/31/2023,11,-423.8686071
3581,5/31/2023,12,613.7395318
3582,5/31/2023,13,597.1603407
3583,5/31/2023,14,1056.789463
3584,5/31/2023,15,2166.743758
3585,5/31/2023,16,1506.232508
3586,5/31/2023,17,1270.418842
3587,5/31/2023,18,1397.114914
3588,5/31/2023,19,-145.080285
3589,5/31/2023,20,1409.135385
3590,5/31/2023,21,1370.027613
3591,5/31/2023,22,662.3654056
3592,5/31/2023,23,1708.019096
3593,5/31/2023,24,2401.860742
3594,6/1/2023,1,3388.153047
3595,6/1/2023,2,1015.475685
3596,6/1/2023,3,989.2689715
3597,6/1/2023,4,367.7043149
3598,6/1/2023,5,-308.7394667
3599,6/1/2023,6,-542.597216
3600,6/1/2023,7,-46.05333276
3601,6/1/2023,8,1.886501586
3602,6/1/2023,9,-546.0964328
3603,6/1/2023,10,1469.906226
3604,6/1/2023,11,-1934.035686
3605,6/1/2023,12,915.5447729
3606,6/1/2023,13,1443.11894
